Time (sec),Run Time (sec),Heater Set (C),Heater Duty (0-1),Filament Feed Rate Set (RPS),Spool Wind Rate Set (RPS),Spool Duty (0-1),Wind B-F Speed (PPS),Filament Diameter Set (mm),Heater Actual (C),Filament Feed Rate Actual (RPS),Spool Wind Rate Actual (RPS),Wind Direction (R/L),Wind Count (#),Filament Diameter Actual (mm),Total Fiber Produced (m),Heater Current (mA),Spool DC Motor Current (mA),Stepper and 12V Current (mA),Total Power (W),Total Energy Used (Wh)
1586739996,184.7579,90,0.282452194,0.003,1.5,0.914710944,270.9577732,0,89.31,0.003,1.497540476,0,2,0.264,9.246701958,1955.2,189.56,516.2,31.93152,0.616671951
1586739997,185.2581363,90,0.279417478,0.003,1.5,0.912037981,270.9577732,0,89.39,0.003,1.5016,0,2,0.269,9.301762654,1957,179.64,518.8,31.86528,0.620540212
1586739997,185.7589614,90,0.280388074,0.003,1.5,0.914776235,270.9577732,0,89.37,0.003,1.497425,0,2,0.266,9.367527386,1781.4,175.31,480.6,29.24772,0.625138878
1586739998,186.2592044,90,0.280388074,0.003,1.5,0.913884248,270.9577732,0,89.4,0.003,1.501715476,0,2,0.27,9.417738056,1903.2,186.91,499.6,31.07652,0.628813927
1586739998,186.7594161,90,0.279350764,0.003,1.5,0.914043174,270.9577732,0,89.39,0.003,1.501484524,0,2,0.268,9.480273968,1746,194.13,551.8,29.90316,0.633386969
1586739999,187.2600658,90,0.277499863,0.003,1.5,0.915086103,270.9577732,0,89.39,0.003,1.497655952,0,2,0.265,9.54657108,1849.8,185.82,490.6,30.31464,0.638017906
1586739999,187.7604148,90,0.277648675,0.003,1.5,0.915424701,270.9577732,0,89.43,0.003,1.502004762,0,2,0.262,9.604332569,1921.8,180.1,500.4,31.2276,0.641984174
1586740000,188.2613649,90,0.281019641,0.003,1.5,0.914370817,270.9577732,0,89.4,0.003,1.497540476,0,2,0.263,9.663780878,1862.2,201.79,539,30.99876,0.645961226
1586740000,188.7623782,90,0.279176846,0.003,1.5,0.913444735,270.9577732,0,89.48,0.003,1.497655952,0,2,0.258,9.732853307,1773.2,179.13,509.4,29.54076,0.65059048
1586740001,189.26318,90,0.27812589,0.003,1.5,0.913965354,270.9577732,0,89.41,0.003,1.497195238,0,2,0.268,9.782944896,1922,184.69,509,29.48304,0.65415424
1586740001,189.7639709,90,0.279885501,0.003,1.5,0.913505316,270.9577732,0,89.45,0.003,1.502120238,0,2,0.266,9.847359782,1788.4,187.71,531.4,30.09012,0.658790512
1586740002,190.2651894,90,0.278434802,0.003,1.5,0.914044332,270.9577732,0,89.46,0.003,1.497483333,0,2,0.275,9.909378234,1920,185.98,525,31.57176,0.663460156
1586740002,190.7660596,90,0.278583824,0.003,1.5,0.913327474,270.9577732,0,89.48,0.003,1.497483333,0,2,0.281,9.960413687,1917,185.48,499.4,31.854,0.667481763
1586740003,191.2672954,90,0.277121522,0.003,1.5,0.914433273,270.9577732,0,89.46,0.003,1.5067,0,2,0.285,10.02011325,1709.2,187.52,506.8,28.84224,0.672075933
1586740003,191.7680197,90,0.27766247,0.003,1.5,0.914129363,270.9577732,0,89.48,0.003,1.511104762,0,2,0.287,10.06865895,1746.8,187.55,477.8,28.9458,0.675910021
1586740004,192.2690475,90,0.280622366,0.003,1.5,0.91360793,270.9577732,0,89.41,0.003,1.506410714,0,2,0.283,10.12591298,1825.4,186.77,517.4,30.35484,0.680537065
1586740004,192.7692366,90,0.280622366,0.003,1.5,0.913119615,270.9577732,0,89.51,0.003,1.501715476,0,2,0.298,10.16841911,1735.4,182.81,548,29.59452,0.684089698
1586740005,193.2710631,90,0.279171405,0.003,1.5,0.913632932,270.9577732,0,89.46,0.003,1.497367857,0,2,0.343,10.20346084,1858.8,178,528.2,30.78,0.688792179
1586740005,193.7720389,90,0.27690398,0.003,1.5,0.910609698,270.9577732,0,89.49,0.003,1.510989286,0,2,0.319,10.2481081,1920.2,174.96,531.6,31.52112,0.693444803
1586740006,194.2731352,90,0.279050517,0.003,1.5,0.911257289,270.9577732,0,89.45,0.003,1.497195238,0,2,0.324,10.28688771,1938.8,182.79,481.6,31.23828,0.697418553
1586740006,194.7740705,90,0.276377944,0.003,1.5,0.912467579,270.9577732,0,89.55,0.003,1.497310714,0,2,0.326,10.33065072,1811,184.62,488.4,29.80824,0.701981908
1586740007,195.2751296,90,0.279324279,0.003,1.5,0.913154715,270.9577732,0,89.52,0.003,1.506758333,0,2,0.322,10.3689308,1770,185.73,495,29.40876,0.705965433
1586740007,195.7753582,90,0.276248954,0.003,1.5,0.912777719,270.9577732,0,89.59,0.003,1.501889286,0,2,0.32,10.40338001,1912,176.48,501.8,29.11812,0.709500424
1586740008,196.2771239,90,0.275970864,0.003,1.5,0.912271337,270.9577732,0,89.54,0.003,1.501889286,0,2,0.314,10.4496429,1907.6,194.71,516.6,31.42692,0.714149432
1586740008,196.7776489,90,0.275286894,0.003,1.5,0.912777493,270.9577732,0,89.53,0.003,1.497425,0,2,0.303,10.49842722,1911.2,187.45,487.8,31.0374,0.718772587
1586740009,197.2793875,90,0.277013832,0.003,1.5,0.913091638,270.9577732,0,89.49,0.003,1.501715476,0,2,0.289,10.54581335,1803.2,181.88,553.4,29.78892,0.72265324
1586740009,197.780154,90,0.276738583,0.003,1.5,0.912195695,270.9577732,0,89.58,0.003,1.497655952,0,2,0.277,10.60509687,1776.4,183.11,499.8,29.51172,0.727276074
1586740010,198.2820244,90,0.273641513,0.003,1.5,0.911095662,270.9577732,0,89.53,0.003,1.497195238,0,2,0.268,10.65722231,1895,181.85,502,29.9316,0.731151393
1586740010,198.7823176,90,0.273341826,0.003,1.5,0.910364913,270.9577732,0,89.63,0.003,1.497022619,0,2,0.271,10.72019159,1896.8,185.75,494.8,30.9282,0.735656251
1586740011,199.2829976,90,0.273341826,0.003,1.5,0.911678577,270.9577732,0,89.53,0.003,1.497483333,0,2,0.27,10.76678705,1865.8,187.06,522.8,31.36884,0.739235959
1586740011,199.7836838,90,0.277469123,0.003,1.5,0.910320525,270.9577732,0,89.53,0.003,1.506236905,0,2,0.276,10.83086051,1920.2,183.25,502.6,31.2726,0.743856385
1586740012,200.2841358,90,0.277999241,0.003,1.5,0.911928995,270.9577732,0,89.6,0.003,1.497367857,0,2,0.283,10.88973186,1932.8,190.62,502.2,31.50744,0.748519831
1586740012,200.7841792,90,0.27531028,0.003,1.5,0.911228956,270.9577732,0,89.66,0.003,1.497367857,0,2,0.3,10.93534784,1755,191.42,501.4,29.6898,0.752458466
1586740013,201.2842646,90,0.272602489,0.003,1.5,0.911337447,270.9577732,0,89.63,0.003,1.497483333,0,2,0.309,10.9850446,1731,184.98,495.2,28.93416,0.756972419
1586740013,201.7845597,90,0.277929657,0.003,1.5,0.911928158,270.9577732,0,89.65,0.003,1.49759881,0,2,0.31,11.02702787,1856,191.22,480.2,30.32904,0.76091394
1586740014,202.2860582,90,0.275238233,0.003,1.5,0.910994102,270.9577732,0,89.58,0.003,1.497252381,0,2,0.306,11.07569669,1906.4,178.97,500.6,31.03164,0.76547451
1586740014,202.7861872,90,0.274138508,0.003,1.5,0.911582651,270.9577732,0,89.56,0.003,1.497310714,0,2,0.3,11.11474992,1799.2,184.33,527.2,30.12876,0.769019976
1586740015,203.2873039,90,0.276252689,0.003,1.5,0.911243933,270.9577732,0,89.62,0.003,1.501715476,0,2,0.293,11.16749941,1780.6,182.51,567.6,30.36852,0.773641226
1586740015,203.7880869,90,0.271131324,0.003,1.5,0.9120137,270.9577732,0,89.6,0.003,1.501889286,0,2,0.293,11.21388515,1856.4,183.38,486,30.2298,0.777638615
1586740016,204.2883832,90,0.274431406,0.003,1.5,0.912066287,270.9577732,0,89.66,0.003,1.497540476,0,2,0.291,11.26785928,1902.8,187.3,511,31.2132,0.782255435
1586740016,204.7891233,90,0.274934572,0.003,1.5,0.912730047,270.9577732,0,89.63,0.003,1.497540476,0,2,0.318,11.31046274,1913.2,182.94,492.4,30.78576,0.786058012
1586740017,205.2900655,90,0.2750375,0.003,1.5,0.911232916,270.9577732,0,89.62,0.003,1.501889286,0,2,0.314,11.35910597,1910.4,172.38,511.8,31.13496,0.790616943
1586740017,205.7901294,90,0.2750375,0.003,1.5,0.911844017,270.9577732,0,89.7,0.003,1.50177381,0,2,0.318,11.39466463,1850.6,177.19,531,30.7998,0.794171599
1586740018,206.2910492,90,0.271918822,0.003,1.5,0.910348998,270.9577732,0,89.62,0.003,1.506178571,0,2,0.327,11.43844922,1889,183.83,567.2,31.68036,0.798751381
1586740018,206.7911439,90,0.272805471,0.003,1.5,0.911961522,270.9577732,0,89.72,0.003,1.497252381,0,2,0.339,11.48035926,1899.8,187.35,537,31.4898,0.803347844
1586740019,207.2923813,90,0.270878707,0.003,1.5,0.911290352,270.9577732,0,89.66,0.003,1.497483333,0,2,0.345,11.51290686,1791.2,189.61,481.4,29.97816,0.807279573
1586740019,207.7924042,90,0.270549062,0.003,1.5,0.912458419,270.9577732,0,89.69,0.003,1.501889286,0,2,0.354,11.55057713,1671.2,172.91,479.4,27.88212,0.811724345
1586740020,208.2931931,90,0.274244384,0.003,1.5,0.912634174,270.9577732,0,89.73,0.003,1.497540476,0,2,0.354,11.58224408,1705.4,176.04,481.2,28.35168,0.815634715
1586740020,208.7952788,90,0.275547207,0.003,1.5,0.911686834,270.9577732,0,89.71,0.003,1.5016,0,2,0.35,11.61950018,1861.4,189.84,511.4,30.75168,0.820160699
1586740021,209.2970469,90,0.272428646,0.003,1.5,0.912260613,270.9577732,0,89.7,0.003,1.497310714,0,2,0.333,11.64941976,1685.2,179.94,520.8,28.63128,0.823681499
1586740021,209.7971621,90,0.272509931,0.003,1.5,0.911909034,270.9577732,0,89.74,0.003,1.50177381,0,2,0.308,11.69513733,1756.8,180.05,545.6,29.7894,0.828257636
1586740022,210.2991002,90,0.27299394,0.003,1.5,0.912995968,270.9577732,0,89.71,0.003,1.497540476,0,2,0.296,11.74593101,1889.6,183.11,526.2,31.18692,0.832814668
1586740022,210.7992516,90,0.271064148,0.003,1.5,0.91236493,270.9577732,0,89.73,0.003,1.497310714,0,2,0.295,11.79118708,1879.6,185.91,540.6,31.27332,0.836784079
1586740023,211.3001456,90,0.272745441,0.003,1.5,0.912952999,270.9577732,0,89.71,0.003,1.497310714,0,2,0.294,11.83650874,1891,178.81,506.4,30.91692,0.840576655
1586740023,211.8002634,90,0.27484049,0.003,1.5,0.913591071,270.9577732,0,89.65,0.003,1.5016,0,2,0.29,11.89094158,1884.4,186.54,491.2,30.74568,0.84505078
1586740024,212.3011067,90,0.27484049,0.003,1.5,0.912654701,270.9577732,0,89.7,0.003,1.501947619,0,2,0.289,11.93390441,1912.2,189.3,538.6,30.15084,0.848619752
1586740024,212.8013487,90,0.272921975,0.003,1.5,0.913146032,270.9577732,0,89.76,0.003,1.497540476,0,2,0.283,11.99023683,1872.4,190.4,528.4,31.0944,0.853253733
1586740025,213.3023629,90,0.271392292,0.003,1.5,0.913207434,270.9577732,0,89.76,0.003,1.497483333,0,2,0.279,12.04841473,1878.4,180.82,505.8,30.78024,0.857817033
1586740025,213.8023665,90,0.270657429,0.003,1.5,0.912573952,270.9577732,0,89.76,0.003,1.501889286,0,2,0.269,12.10045231,1875,187.85,506,30.96636,0.861727837
1586740026,214.3032632,90,0.269917072,0.003,1.5,0.912102129,270.9577732,0,89.75,0.003,1.501658333,0,2,0.28,12.16118374,1878.4,185.33,483.6,30.56796,0.866223241
1586740026,214.8040972,90,0.270782109,0.003,1.5,0.911553279,270.9577732,0,89.79,0.003,1.5016,0,2,0.328,12.20584596,1864.8,191.36,525.2,30.6456,0.87014454
1586740027,215.305181,90,0.267625474,0.003,1.5,0.912639077,270.9577732,0,89.71,0.003,1.501830952,0,2,0.266,12.26770205,1748.2,179.8,503,29.172,0.874659193
1586740027,215.8061602,90,0.270890475,0.003,1.5,0.911729403,270.9577732,0,89.78,0.003,1.501830952,0,2,0.266,12.31810085,1886.2,186.57,503,30.90924,0.878177547
1586740028,216.3071434,90,0.269344891,0.003,1.5,0.912359115,270.9577732,0,89.76,0.003,1.497079762,0,2,0.27,12.38183559,1868.6,183.22,509.8,30.73944,0.882700791
1586740028,216.808053,90,0.272218061,0.003,1.5,0.912382913,270.9577732,0,89.78,0.003,1.49759881,0,2,0.272,12.44522328,1885.8,184.15,543.4,31.3602,0.887235815
1586740029,217.3095341,90,0.26987494,0.003,1.5,0.911703591,270.9577732,0,89.76,0.003,1.499236905,0,2,0.285,12.49513517,1874,188.87,572.8,31.62804,0.891197177
1586740029,217.809684,90,0.271140013,0.003,1.5,0.912767528,270.9577732,0,89.73,0.003,1.501889286,0,2,0.275,12.5455331,1881.2,180.74,492.8,29.35476,0.894964901
1586740030,218.3108699,90,0.269996881,0.003,1.5,0.911820945,270.9577732,0,89.79,0.003,1.501427381,0,2,0.276,12.60506404,1821.8,181.92,513.8,30.21024,0.899446894
1586740030,218.811214,90,0.269651121,0.003,1.5,0.912366447,270.9577732,0,89.8,0.003,1.497655952,0,2,0.276,12.66625019,1841.8,187.59,528,30.68868,0.903971341
1586740031,219.3120883,90,0.269651121,0.003,1.5,0.912414192,270.9577732,0,89.84,0.003,1.497540476,0,2,0.276,12.71248004,1745.2,185.59,524.8,29.46708,0.90748383
1586740031,219.8130593,90,0.269302582,0.003,1.5,0.912053234,270.9577732,0,89.81,0.003,1.501889286,0,2,0.299,12.76724871,1787.6,191.75,545.2,30.2946,0.912056358
1586740032,220.3139944,90,0.271367643,0.003,1.5,0.911846522,270.9577732,0,89.78,0.003,1.50177381,0,2,0.317,12.80935313,1862.6,181.22,491,30.39024,0.916020971
1586740032,220.8159153,90,0.271029997,0.003,1.5,0.912364669,270.9577732,0,89.86,0.003,1.5016,0,2,0.344,12.85152842,1870,195.23,531,31.15476,0.920580368
1586740033,221.3160694,90,0.267065155,0.003,1.5,0.911966644,270.9577732,0,89.79,0.003,1.497483333,0,2,0.368,12.88230019,1784,185.62,518.8,30.45396,0.924474774
1586740033,221.8161297,90,0.269919234,0.003,1.5,0.913098792,270.9577732,0,89.79,0.003,1.492903571,0,2,0.371,12.91609336,1852.6,186.64,516,30.66288,0.929013266
1586740034,222.3163626,90,0.267154477,0.003,1.5,0.91495409,270.9577732,0,89.81,0.003,1.492730952,0,2,0.355,12.94364723,1853.4,185.76,522.6,30.74112,0.932536823
1586740034,222.8171844,90,0.271216783,0.003,1.5,0.916286438,270.9577732,0,89.81,0.003,1.492960714,0,2,0.327,12.98345587,1862.8,185,522.8,30.8472,0.937107959
1586740035,223.3190658,90,0.270876413,0.003,1.5,0.916580063,270.9577732,0,89.66,0.003,1.497310714,0,2,0.305,13.02965097,1758,182.15,516.8,29.4834,0.941650358
1586740035,223.8191068,90,0.272144163,0.003,1.5,0.916922112,270.9577732,0,89.8,0.003,1.503460714,0,2,0.297,13.07322349,1677.4,182.92,552.6,28.95504,0.945622541
1586740036,224.3201799,90,0.270198367,0.003,1.5,0.918694767,270.9577732,0,89.79,0.003,1.49759881,0,2,0.281,13.12935567,1702.2,186.99,521.6,28.92948,0.950184233
1586740036,224.8204038,90,0.270655288,0.003,1.5,0.917323319,270.9577732,0,89.79,0.003,1.497138095,0,2,0.279,13.1787984,1880.4,185.61,514.8,30.96972,0.954016685
1586740037,225.3211043,90,0.272323038,0.003,1.5,0.917456133,270.9577732,0,89.75,0.003,1.497367857,0,2,0.271,13.24052312,1877,187.07,492,30.67284,0.958470485
1586740037,225.8218024,90,0.272323038,0.003,1.5,0.918126695,270.9577732,0,89.77,0.003,1.502004762,0,2,0.273,13.28946285,1736.8,194.08,535.8,29.60016,0.961958662
1586740038,226.3221884,90,0.271988061,0.003,1.5,0.918291051,270.9577732,0,89.81,0.003,1.501658333,0,2,0.271,13.35363104,1688.6,177.11,547.8,28.96212,0.966470051
1586740038,226.8223782,90,0.271247714,0.003,1.5,0.918780365,270.9577732,0,89.79,0.003,1.497483333,0,2,0.268,13.41924036,1776.4,184.79,520.8,29.78388,0.971066216
1586740039,227.3237479,90,0.272112717,0.003,1.5,0.918077677,270.9577732,0,89.84,0.003,1.501715476,0,2,0.271,13.47498637,1845.6,186.22,508.6,30.48504,0.9750108
1586740039,227.8240452,90,0.27258049,0.003,1.5,0.918148388,270.9577732,0,89.81,0.003,1.501947619,0,2,0.269,13.52962678,1833,178.15,511.4,30.33984,0.978931633
1586740040,228.325115,90,0.271440112,0.003,1.5,0.919242403,270.9577732,0,89.69,0.003,1.49759881,0,2,0.274,13.59227354,1816.4,186.28,489.4,29.90496,0.983459746
1586740040,228.8258111,90,0.270291611,0.003,1.5,0.918292782,270.9577732,0,89.76,0.003,1.501830952,0,2,0.273,13.64027767,1820.6,189.2,494.8,30.77376,0.986980837
1586740041,229.3114688,90,0.270343114,0.003,1.5,0.917726348,270.9577732,0,89.8,0.003,1.502004762,0,2,0.275,13.70204388,1863.8,184.11,501.2,30.58932,0.99148372
1586740041,229.8122544,90,0.272408154,0.003,1.5,0.917184382,270.9577732,0,89.71,0.003,1.502063095,0,2,0.273,13.76390897,1786.6,178.65,530.6,29.9502,0.996055554
1586740042,230.3131604,90,0.270862336,0.003,1.5,0.916965701,270.9577732,0,89.76,0.003,1.499064286,0,2,0.27,13.81753427,1689,189.75,508,28.641,1.000015152
1586740042,230.8140879,90,0.273332765,0.003,1.5,0.916989399,270.9577732,0,89.77,0.003,1.506352381,1,3,0.274,13.86883623,1686.8,182.61,509.8,30.2298,1.003850614
1586740043,231.3142161,90,0.272597835,0.003,1.5,0.915495347,270.9577732,0,89.76,0.003,1.501542857,1,3,0.271,13.93053265,1895.2,172.45,518,31.0278,1.008404699
1586740043,231.8150878,90,0.272597835,0.003,1.5,0.916047028,270.9577732,0,89.78,0.003,1.501889286,1,3,0.279,13.97877478,1894.4,176.25,508.6,30.43152,1.011926186
1586740044,232.3157125,90,0.271857429,0.003,1.5,0.91649785,270.9577732,0,89.69,0.003,1.49759881,1,3,0.287,14.0372719,1844.6,182.83,498.2,30.30756,1.016472624
1586740044,232.815851,90,0.273930516,0.003,1.5,0.91657431,270.9577732,0,89.73,0.003,1.497540476,1,3,0.304,14.09002865,1767.2,171.35,513.2,29.421,1.021001297
1586740045,233.3172565,90,0.272795678,0.003,1.5,0.915891815,270.9577732,0,89.8,0.003,1.497540476,1,3,0.311,14.13227958,1684.4,181.88,524,29.028,1.024940687
1586740045,233.8179204,90,0.272055259,0.003,1.5,0.916987199,270.9577732,0,89.76,0.003,1.501658333,1,3,0.324,14.17794866,1742.2,185.85,520.8,29.3862,1.029474419
1586740046,234.3190687,90,0.273725701,0.003,1.5,0.917142073,270.9577732,0,89.79,0.003,1.497310714,1,3,0.332,14.21540225,1819.2,187.68,474.6,30.25356,1.033428259
1586740046,234.8199465,90,0.272990644,0.003,1.5,0.916796331,270.9577732,0,89.83,0.003,1.497540476,1,3,0.336,14.25705991,1823.6,181.54,448.8,29.44728,1.037934081
1586740047,235.3210626,90,0.273055801,0.003,1.5,0.916864783,270.9577732,0,89.66,0.003,1.501947619,1,3,0.335,14.28890118,1891.2,184.29,488,30.76188,1.041483219
1586740047,235.8217914,90,0.271912694,0.003,1.5,0.916919286,270.9577732,0,89.72,0.003,1.501889286,1,3,0.331,14.33131549,1886.6,180.35,558.6,31.5066,1.046041059
1586740048,236.3224533,90,0.272775044,0.003,1.5,0.916477322,270.9577732,0,89.74,0.003,1.501658333,1,3,0.311,14.37665188,1861.8,189.74,560.8,31.34808,1.050622201
1586740048,236.8231549,90,0.274448199,0.003,1.5,0.916298298,270.9577732,0,89.68,0.003,1.499064286,1,3,0.302,14.42047883,1783,177.46,532.4,29.91432,1.054593449
1586740049,237.3241801,90,0.272105132,0.003,1.5,0.915318275,270.9577732,0,89.71,0.003,1.497540476,1,3,0.297,14.47215038,1749.6,174.87,524.2,29.38404,1.059181016
1586740049,237.8251803,90,0.274578177,0.003,1.5,0.915852124,270.9577732,0,89.73,0.003,1.50177381,1,3,0.281,14.52033556,1745.6,179.92,490.2,28.98864,1.062993468
1586740050,238.3115704,90,0.274578177,0.003,1.5,0.916018614,270.9577732,0,89.74,0.003,1.501947619,1,3,0.291,14.56482485,1748.2,181.45,511.8,31.21776,1.066596081
1586740050,238.8123233,90,0.274248665,0.003,1.5,0.916473531,270.9577732,0,89.81,0.003,1.49759881,1,3,0.284,14.618945,1906,178.6,491.8,30.9168,1.071125821
1586740051,239.3133674,90,0.273916387,0.003,1.5,0.915625929,270.9577732,0,89.76,0.003,1.501484524,1,3,0.285,14.67478478,1906,186.14,503.8,31.15128,1.07566258
1586740051,239.8222094,90,0.273984205,0.003,1.5,0.916374818,270.9577732,0,89.76,0.003,1.501715476,1,3,0.292,14.72322282,1899.4,183.25,541.2,30.99264,1.079596814
1586740052,240.3131058,90,0.27646827,0.003,1.5,0.916510627,270.9577732,0,89.75,0.003,1.497310714,1,3,0.275,14.78250487,1904.6,182.87,510.4,31.17444,1.084207319
1586740052,240.8254561,90,0.27292801,0.003,1.5,0.916663213,270.9577732,0,89.74,0.003,1.497310714,1,3,0.276,14.83678055,1773.4,183.19,497,29.87004,1.088187028
1586740053,241.3113701,90,0.275403991,0.003,1.5,0.91738321,270.9577732,0,89.73,0.003,1.5016,1,3,0.271,14.89952721,1778.8,185.3,510.4,29.694,1.092753194
1586740053,241.8120253,90,0.273869043,0.003,1.5,0.91805095,270.9577732,0,89.72,0.003,1.497655952,1,3,0.282,14.94556497,1883.6,179.32,515.6,30.94224,1.096316847
1586740054,242.3232708,90,0.273128666,0.003,1.5,0.918185271,270.9577732,0,89.78,0.003,1.49759881,1,3,0.281,15.00348023,1897,184.99,510.2,31.10628,1.100853561
1586740054,242.8236394,90,0.273993703,0.003,1.5,0.917805996,270.9577732,0,89.77,0.003,1.501947619,1,3,0.278,15.06232948,1905.2,186.19,528.6,31.43988,1.105377902
1586740055,243.3237004,90,0.27526687,0.003,1.5,0.916538356,270.9577732,0,89.66,0.003,1.503634524,1,3,0.281,15.11301414,1911.6,179.41,519.6,31.32732,1.109294323
1586740055,243.8220644,90,0.274534881,0.003,1.5,0.916463415,270.9577732,0,89.72,0.003,1.501889286,1,3,0.275,15.16365835,1899.4,169.71,494.4,29.6754,1.113105712
1586740056,244.3233004,90,0.274199927,0.003,1.5,0.916942436,270.9577732,0,89.76,0.003,1.497138095,1,3,0.275,15.22399146,1786.2,191.26,486.2,29.56392,1.117691403
1586740056,244.823287,90,0.274199927,0.003,1.5,0.915920861,270.9577732,0,89.75,0.003,1.501889286,1,3,0.281,15.27024422,1779.4,184.65,484,30.14208,1.121300458
1586740057,245.3223522,90,0.274667678,0.003,1.5,0.914391057,270.9577732,0,89.74,0.003,1.506410714,1,3,0.325,15.32342366,1908,179.68,515.2,31.23456,1.125940483
1586740057,245.8231502,90,0.275138148,0.003,1.5,0.914288001,270.9577732,0,89.72,0.003,1.502178571,1,3,0.321,15.37106965,1912.6,177.37,510.8,31.20924,1.130530312
1586740058,246.3233509,90,0.273597676,0.003,1.5,0.915092789,270.9577732,0,89.75,0.003,1.501889286,1,3,0.332,15.40822876,1895.8,174.97,497.2,31.53576,1.134493196
1586740058,246.8242211,90,0.273657353,0.003,1.5,0.914215383,270.9577732,0,89.79,0.003,1.497195238,1,3,0.352,15.44641392,1889,190.5,554.2,31.6044,1.139029257
1586740059,247.326169,90,0.276535986,0.003,1.5,0.915359661,270.9577732,0,89.75,0.003,1.496995238,1,3,0.349,15.47831597,1809.8,176.85,523.8,30.1254,1.143019164
1586740059,247.8242843,90,0.273795591,0.003,1.5,0.914965586,270.9577732,0,89.73,0.003,1.501889286,1,3,0.354,15.51563396,1736.8,193.02,528.2,29.49624,1.147581639
1586740060,248.3241603,90,0.275465992,0.003,1.5,0.915508278,270.9577732,0,89.74,0.003,1.497655952,1,3,0.349,15.5447415,1904.6,181.22,487.4,30.87864,1.151112943
1586740060,248.8241379,90,0.27513379,0.003,1.5,0.916250177,270.9577732,0,89.72,0.003,1.497367857,1,3,0.34,15.58322401,1913.4,176.22,508.2,31.17384,1.15560629
1586740061,249.3253348,90,0.275201544,0.003,1.5,0.915299666,270.9577732,0,89.79,0.003,1.501830952,1,3,0.327,15.62473222,1911,184.31,525.4,31.44852,1.160147225
1586740061,249.8241012,90,0.274463875,0.003,1.5,0.91504285,270.9577732,0,89.74,0.003,1.506004762,1,3,0.314,15.6636009,1900.8,179.65,484.4,30.7782,1.164100101
1586740062,250.3240604,90,0.275734076,0.003,1.5,0.914520062,270.9577732,0,89.76,0.003,1.501947619,1,3,0.31,15.70374093,1904,181.59,503,29.11872,1.167946475
1586740062,250.8240969,90,0.276207279,0.003,1.5,0.915005883,270.9577732,0,89.73,0.003,1.497195238,1,3,0.306,15.75354033,1702.6,184.32,497.8,28.61664,1.172567656
1586740063,251.3241732,90,0.276207279,0.003,1.5,0.915684008,270.9577732,0,89.74,0.003,1.497252381,1,3,0.304,15.79243513,1733,177.55,481.4,31.35444,1.176197076
1586740063,251.8232527,90,0.275877709,0.003,1.5,0.914729422,270.9577732,0,89.79,0.003,1.501889286,1,3,0.297,15.84435717,1916.6,183.53,514.6,31.37676,1.180756017
1586740064,252.3234453,90,0.273531898,0.003,1.5,0.914311344,270.9577732,0,89.8,0.003,1.501484524,1,3,0.296,15.89806855,1894.4,180.77,460,30.42204,1.185290252
1586740064,252.8230479,90,0.271975256,0.003,1.5,0.914008864,270.9577732,0,89.78,0.003,1.497425,1,3,0.293,15.94382075,1880.6,179.64,531.4,31.04328,1.189192838
1586740065,253.3239861,90,0.275240339,0.003,1.5,0.914142867,270.9577732,0,89.73,0.003,1.5016,1,3,0.296,15.99694576,1789.4,185.11,544.2,30.22452,1.193792132
1586740065,253.8233061,90,0.273291806,0.003,1.5,0.915284924,270.9577732,0,89.78,0.003,1.500233333,1,3,0.304,16.0444916,1895.2,191.33,530.4,31.40316,1.19808383
1586740066,254.3241961,90,0.273748825,0.003,1.5,0.91435452,270.9577732,0,89.79,0.003,1.5016,1,3,0.309,16.08258838,1684.2,173.8,486.4,28.1328,1.20155974
1586740066,254.8240664,90,0.274608428,0.003,1.5,0.915452109,270.9577732,0,89.78,0.003,1.497425,1,3,0.316,16.12927018,1740.2,185.32,503,29.14224,1.206095482
1586740067,255.3243008,90,0.274265118,0.003,1.5,0.915531169,270.9577732,0,89.75,0.003,1.49759881,1,3,0.321,16.17435425,1781.6,173.18,492.4,29.36616,1.21063273
1586740067,255.8242385,90,0.274321828,0.003,1.5,0.91587523,270.9577732,0,89.76,0.003,1.499178571,1,3,0.321,16.21344522,1691.6,171.54,500.4,28.36248,1.214579406
1586740068,256.3240488,90,0.274781395,0.003,1.5,0.91588239,270.9577732,0,89.76,0.003,1.497540476,1,3,0.322,16.25826962,1805.2,173.28,501,29.75376,1.219175603
1586740068,256.8233488,90,0.275646714,0.003,1.5,0.915007397,270.9577732,0,89.76,0.003,1.501427381,1,3,0.325,16.29578332,1903.4,179.52,536,31.42704,1.222997479
1586740069,257.3238227,90,0.27732284,0.003,1.5,0.914083644,270.9577732,0,89.72,0.003,1.502004762,1,3,0.332,16.33871432,1739,170.66,517.8,29.12952,1.227540773
1586740069,257.8241248,90,0.27732284,0.003,1.5,0.914037123,270.9577732,0,89.77,0.003,1.501830952,1,3,0.335,16.37142231,1924.6,179.29,540.8,31.73628,1.2312219
1586740070,258.3240156,90,0.274177071,0.003,1.5,0.914159921,270.9577732,0,89.74,0.003,1.501658333,1,3,0.341,16.41233787,1904.2,191.39,508,31.24308,1.23577374
1586740070,258.8231506,90,0.277452983,0.003,1.5,0.913916696,270.9577732,0,89.79,0.003,1.497713095,1,3,0.331,16.44765551,1917.8,170.07,508.2,31.068,1.239702062
