Time (sec),Run Time (sec),Heater Set (C),Heater Duty (0-1),Filament Feed Rate Set (RPS),Spool Wind Rate Set (RPS),Spool Duty (0-1),Wind B-F Speed (PPS),Filament Diameter Set (mm),Heater Actual (C),Filament Feed Rate Actual (RPS),Spool Wind Rate Actual (RPS),Wind Direction (R/L),Wind Count (#),Filament Diameter Actual (mm),Total Fiber Produced (m),Heater Current (mA),Spool DC Motor Current (mA),Stepper and 12V Current (mA),Total Power (W),Total Energy Used (Wh)
1590079144,362.0144167,85,0.3196,0.0005,0.25,0.162443414,0,0,84.51,0.0005,0.247271429,1,1,0.274,3.887537484,2196.2,50.48,500.6,32.96736,4.84827872
1590079145,363.0098035,85,0.318,0.0005,0.25,0.160657165,0,0,84.51,0.0005,0.247261905,1,1,0.276,3.907307469,2187.2,49.35,558.8,33.5442,4.857048154
1590079146,364.0091877,85,0.3208,0.0005,0.25,0.159526564,0,0,84.49,0.0005,0.251841667,1,1,0.28,3.926487133,2109.4,48.04,517.2,32.09568,4.866134008
1590079147,365.0155683,85,0.3192,0.0005,0.25,0.160540846,0,0,84.52,0.0005,0.247271429,1,1,0.278,3.943644458,2201.6,49.88,516.2,33.21216,4.874462045
1590079148,366.0114243,85,0.3216,0.0005,0.25,0.162335509,0,0,84.51,0.0005,0.247261905,1,1,0.287,3.962822921,2194.8,50.25,504.2,32.991,4.884311761
1590079149,367.00881,85,0.3192,0.0005,0.25,0.160559694,0,0,84.51,0.0005,0.247290476,1,1,0.289,3.980141216,2125.2,48.04,504.4,32.13168,4.893200435
1590079150,368.0081959,85,0.3192,0.0005,0.25,0.159399836,0,0,84.52,0.0005,0.251860714,1,1,0.292,3.996882602,2138.6,49.03,532.6,32.64276,4.902036519
1590079151,369.0086017,85,0.3184,0.0005,0.25,0.161812866,0,0,84.52,0.0005,0.251425,1,1,0.295,4.012230879,1991.2,49.44,524.8,30.42936,4.910116317
1590079152,370.0089841,85,0.318,0.0005,0.25,0.16167489,0,0,84.51,0.0005,0.247290476,1,1,0.297,4.029050989,2197.8,49.07,530.2,33.18948,4.919078212
1590079153,371.0093679,85,0.3192,0.0005,0.25,0.159659083,0,0,84.55,0.0005,0.247261905,1,1,0.293,4.046105701,2202.8,46.01,537.4,33.43452,4.928592264
1590079154,372.0077529,85,0.318,0.0005,0.25,0.158805403,0,0,84.54,0.0005,0.247271429,1,1,0.3,4.061118264,2017,48.82,536.6,32.34156,4.937134024
1590079155,373.01109,85,0.318,0.0005,0.25,0.161707437,0,0,84.55,0.0005,0.247261905,1,1,0.302,4.076738732,2194.8,50.05,530.8,33.3078,4.946154133
1590079156,374.0114741,85,0.318,0.0005,0.25,0.162270153,0,0,84.54,0.0005,0.251811905,1,1,0.299,4.093068054,2197.2,49.35,556.4,33.6354,4.955419791
1590079157,375.0114505,85,0.3192,0.0005,0.25,0.160230191,0,0,84.52,0.0005,0.251841667,1,1,0.298,4.10864685,2172.2,47.45,528,32.9718,4.964116803
1590079158,376.0166862,85,0.3172,0.0005,0.25,0.160799326,0,0,84.55,0.0005,0.247271429,1,1,0.305,4.1243842,2041,49.89,549,32.36916,4.973217374
1590079159,377.012073,85,0.3184,0.0005,0.25,0.161073852,0,0,84.55,0.0005,0.251841667,1,1,0.302,4.140027992,2055.8,48.63,550,31.85316,4.982374568
1590079160,378.0114598,85,0.3172,0.0005,0.25,0.159511916,0,0,84.55,0.0005,0.251841667,1,1,0.284,4.156990713,2042.4,47.95,536.8,31.5258,4.991584392
1590079161,379.0118411,85,0.3172,0.0005,0.25,0.158651041,0,0,84.57,0.0005,0.247261905,1,1,0.289,4.175071393,2005.8,48.9,539.2,31.1268,5.000585001
1590079162,380.0122247,85,0.3156,0.0005,0.25,0.160377515,0,0,84.59,0.0005,0.247261905,1,1,0.281,4.191907083,1949.2,49.18,541.4,30.5226,5.008990182
1590079163,381.0136089,85,0.3172,0.0005,0.25,0.161156739,0,0,84.57,0.0005,0.251841667,1,1,0.269,4.211266539,2036.2,48.16,507.8,31.10592,5.017882365
1590079164,382.0110013,85,0.316,0.0005,0.25,0.160431718,0,0,84.55,0.0005,0.247261905,1,1,0.267,4.2310311,2169.2,75.86,524,33.22872,5.026784449
1590079165,383.0123787,85,0.318,0.0005,0.25,0.159594136,0,0,84.55,0.0005,0.242683333,1,1,0.27,4.251292495,2099.6,49.15,519.4,32.0178,5.035997986
1590079166,384.0117614,85,0.3156,0.0005,0.25,0.1615649,0,0,84.64,0.0005,0.247261905,1,1,0.267,4.271120525,1997.2,50.42,547.6,31.14264,5.044790884
1590079167,385.0101466,85,0.3156,0.0005,0.25,0.160986149,0,0,84.62,0.0005,0.251879762,1,1,0.273,4.289128747,2174.4,48.14,533.6,32.96616,5.053187155
1590079168,386.0105307,85,0.3164,0.0005,0.25,0.159402114,0,0,84.64,0.0005,0.247261905,1,1,0.277,4.307983773,2069,48.32,536.2,30.79032,5.062091328
1590079169,387.0079186,85,0.3152,0.0005,0.25,0.160139956,0,0,84.62,0.0005,0.247261905,1,1,0.27,4.327279354,1961.6,48.43,519.8,30.35796,5.070896817
1590079170,388.0083001,85,0.314,0.0005,0.25,0.161413272,0,0,84.59,0.0005,0.246853571,1,1,0.271,4.347463957,2154.4,49.68,500.6,32.45616,5.079967578
1590079171,389.0075586,85,0.316,0.0005,0.25,0.160817039,0,0,84.61,0.0005,0.251841667,1,1,0.272,4.366664612,2179.6,48.18,516.2,32.92776,5.08883602
1590079172,390.0079422,85,0.3136,0.0005,0.25,0.158567091,0,0,84.61,0.0005,0.247271429,1,1,0.279,4.385360816,1974.6,47.87,519,30.49764,5.097425436
1590079173,391.0134413,85,0.3148,0.0005,0.25,0.161192374,0,0,84.66,0.0005,0.242711905,1,1,0.265,4.40473951,1979.2,49.84,530.4,30.71328,5.106352835
1590079174,392.0082991,85,0.3148,0.0005,0.25,0.162504714,0,0,84.63,0.0005,0.247271429,1,1,0.27,4.42438305,-0.2,50.07,533.8,7.00404,5.115038789
1590079175,393.00758,85,0.3152,0.0005,0.25,0.159981549,0,0,84.62,0.0005,0.256420238,1,1,0.276,4.443235142,2163.4,47.19,554.6,33.18228,5.123921357
1590079176,394.0089633,85,0.3124,0.0005,0.25,0.158847705,0,0,84.67,0.0005,0.247261905,1,1,0.283,4.460137966,1995.2,48.01,555.6,31.65336,5.13232041
1590079177,395.0151324,85,0.3136,0.0005,0.25,0.162194271,0,0,84.64,0.0005,0.242720238,1,1,0.296,4.477188055,2157.8,50.24,580.4,33.46128,5.141365713
1590079178,396.0111914,85,0.3112,0.0005,0.25,0.163020004,0,0,84.66,0.0005,0.256420238,1,1,0.291,4.493932141,2150,49.35,557,33.0762,5.150592495
1590079179,397.0095763,85,0.3112,0.0005,0.25,0.160563198,0,0,84.64,0.0005,0.256420238,1,1,0.306,4.510038615,2152.4,46.78,564,33.15816,5.159567897
1590079180,398.0089607,85,0.3156,0.0005,0.25,0.158689143,0,0,84.63,0.0005,0.25185119,1,1,0.288,4.526036917,2030.2,48.66,529.4,31.29912,5.168514483
1590079181,399.0113447,85,0.3144,0.0005,0.25,0.162690997,0,0,84.64,0.0005,0.242692857,1,1,0.286,4.543289611,2132.8,50.55,532,32.5842,5.177425176
1590079182,400.0207222,85,0.314,0.0005,0.25,0.16187832,0,0,84.7,0.0005,0.251425,1,1,0.296,4.559435725,2043,48.74,533,31.60656,5.185782943
1590079183,401.0101125,85,0.3124,0.0005,0.25,0.159105443,0,0,84.66,0.0005,0.256380952,1,1,0.298,4.575365112,2146.2,47.96,546.2,32.88432,5.194858647
1590079184,402.0134945,85,0.3112,0.0005,0.25,0.159883621,0,0,84.69,0.0005,0.242683333,1,1,0.296,4.5912431,2152.4,49.12,522.2,32.68464,5.203695203
1590079185,403.0078824,85,0.3108,0.0005,0.25,0.161865604,0,0,84.73,0.0005,0.247242857,1,1,0.282,4.608009304,2098.6,50.59,557.6,32.48148,5.212507792
1590079186,404.0092649,85,0.3136,0.0005,0.25,0.160488562,0,0,84.65,0.0005,0.256429762,1,1,0.285,4.625917943,2164.6,48.75,512.4,32.709,5.221405191
1590079187,405.0085576,85,0.3132,0.0005,0.25,0.160097045,0,0,84.67,0.0005,0.251841667,1,1,0.282,4.643603956,2120.8,48.24,526.6,32.34768,5.2302523
1590079188,406.0209544,85,0.3104,0.0005,0.25,0.1608713,0,0,84.67,0.0005,0.242692857,1,1,0.27,4.662252095,1958,51.55,519.4,30.3474,5.239134524
1590079189,407.0133448,85,0.3132,0.0005,0.25,0.160522682,0,0,84.7,0.0005,0.247290476,1,1,0.26,4.681193203,1997.8,49.49,500.4,32.81616,5.246893309
1590079190,408.0214553,85,0.3112,0.0005,0.25,0.159933225,0,0,84.72,0.0005,0.251841667,1,1,0.267,4.701929438,1975.2,47.61,516.2,31.1514,5.255744099
1590079191,409.0208426,85,0.3136,0.0005,0.25,0.159236572,0,0,84.69,0.0005,0.251841667,1,1,0.284,4.7213695,1931,47.19,554.4,30.39108,5.264581503
1590079192,410.0112302,85,0.3112,0.0005,0.25,0.159567781,0,0,84.7,0.0005,0.247195238,1,1,0.267,4.740655262,2149.6,49.95,511.6,32.5338,5.273707534
1590079193,411.0116136,85,0.3136,0.0005,0.25,0.160850599,0,0,84.66,0.0005,0.242683333,1,1,0.264,4.761355758,2096.4,51.41,550.8,32.38332,5.282440269
1590079194,412.01,85,0.3132,0.0005,0.25,0.160248694,0,0,84.67,0.0005,0.251841667,1,1,0.304,4.779190639,2043.4,47.92,556.4,31.77264,5.291457529
1590079195,413.0143809,85,0.3144,0.0005,0.25,0.159557886,0,0,84.7,0.0005,0.247261905,1,1,0.297,4.794421365,2170.4,48.06,571.6,33.48072,5.300466585
1590079196,414.0157635,85,0.3148,0.0005,0.25,0.161994672,0,0,84.58,0.0005,0.242683333,1,1,0.304,4.808888706,1984.2,77.84,541.4,31.24128,5.308705496
1590079197,415.0066354,85,0.312,0.0005,0.25,0.162104871,0,0,84.73,0.0005,0.251841667,1,1,0.324,4.823874419,2028.2,49.26,553.4,31.57032,5.317917135
1590079198,416.0125718,85,0.3148,0.0005,0.25,0.160785166,0,0,84.62,0.0005,0.251841667,1,1,0.305,4.838117951,2166,48.25,537.6,33.0222,5.326975604
1590079199,417.0079587,85,0.3144,0.0005,0.25,0.159212345,0,0,84.64,0.0005,0.247290476,1,1,0.304,4.853651107,1924.4,48.39,547.8,30.24708,5.335828635
1590079200,418.0133457,85,0.3144,0.0005,0.25,0.160650232,0,0,84.7,0.0005,0.247261905,1,1,0.313,4.868438282,2050.6,49.58,543.8,31.72776,5.344781985
1590079201,419.010725,85,0.3136,0.0005,0.25,0.160756621,0,0,84.66,0.0005,0.251841667,1,1,0.317,4.8820314,2039.8,49.24,528.8,32.7342,5.353165855
1590079202,420.0121083,85,0.314,0.0005,0.25,0.15847362,0,0,84.74,0.0005,0.251841667,1,1,0.314,4.896436513,2165.2,47.83,518.6,31.84056,5.362275627
1590079203,421.0074952,85,0.31,0.0005,0.25,0.159500123,0,0,84.7,0.0005,0.251841667,1,1,0.305,4.911545679,1953.6,49.1,531.6,30.4116,5.37121948
1590079204,422.0118775,85,0.312,0.0005,0.25,0.161197474,0,0,84.66,0.0005,0.247261905,1,1,0.303,4.927235473,1921.8,50.3,528.2,30.0036,5.380016516
1590079205,423.0082653,85,0.3152,0.0005,0.25,0.160282611,0,0,84.62,0.0005,0.247319048,1,1,0.294,4.943479955,2162.4,47.9,526.6,32.8428,5.388871486
1590079206,424.0084829,85,0.3132,0.0005,0.25,0.158966259,0,0,84.63,0.0005,0.251841667,1,1,0.307,4.959791823,2164.4,47.14,528.4,32.87928,5.398009091
1590079207,425.0078678,85,0.3148,0.0005,0.25,0.159998216,0,0,84.7,0.0005,0.251802381,1,1,0.295,4.974521343,2175.8,49.42,518.8,31.0818,5.406212044
1590079208,426.0092511,85,0.312,0.0005,0.25,0.160548488,0,0,84.66,0.0005,0.247261905,1,1,0.287,4.991643253,2156.8,50.98,524.4,30.39024,5.415133072
1590079209,427.0078764,85,0.314,0.0005,0.25,0.15880614,0,0,84.64,0.0005,0.251841667,1,1,0.283,5.009128097,2165.2,48.53,498.8,31.84104,5.424061612
1590079210,428.0078259,85,0.3124,0.0005,0.25,0.159990962,0,0,84.74,0.0005,0.247261905,1,1,0.273,5.027861428,2157,47.6,501.8,32.4768,5.432947249
1590079211,429.0062115,85,0.3132,0.0005,0.25,0.160103792,0,0,84.67,0.0005,0.246844048,1,1,0.272,5.04730064,1958.4,49.46,537.8,30.54792,5.441910344
1590079212,430.0105922,85,0.3144,0.0005,0.25,0.161146723,0,0,84.72,0.0005,0.247261905,1,1,0.274,5.066657071,2160.2,49.43,530.6,32.88276,5.450875225
1590079213,431.0094988,85,0.312,0.0005,0.25,0.15982415,0,0,84.72,0.0005,0.251841667,1,1,0.277,5.085322217,2125.8,48.23,530.4,32.45316,5.459765802
1590079214,432.0114737,85,0.31,0.0005,0.25,0.159919523,0,0,84.74,0.0005,0.247261905,1,1,0.278,5.102905098,2135.6,49.39,557.2,32.90628,5.468212222
1590079215,433.011858,85,0.3124,0.0005,0.25,0.160752048,0,0,84.69,0.0005,0.251811905,1,1,0.294,5.12130489,2153,49.74,585.4,33.45768,5.477423248
1590079216,434.0119894,85,0.3132,0.0005,0.25,0.161052463,0,0,84.76,0.0005,0.251841667,1,1,0.291,5.137951583,2161.8,49.18,552,33.15576,5.486436974
1590079217,435.0117788,85,0.31,0.0005,0.25,0.159727239,0,0,84.75,0.0005,0.251841667,1,1,0.28,5.155329932,2143.6,48.89,570,33.14988,5.495267021
1590079218,436.0120835,85,0.312,0.0005,0.25,0.160465536,0,0,84.64,0.0005,0.247261905,1,1,0.303,5.172379749,2157.4,49.54,575.2,33.38568,5.50430016
1590079219,437.0084698,85,0.31,0.0005,0.25,0.161753015,0,0,84.67,0.0005,0.247261905,1,1,0.304,5.186267573,1945.8,48.98,566.6,30.73656,5.512592406
1590079220,438.0093548,85,0.3124,0.0005,0.25,0.159018514,0,0,84.73,0.0005,0.251744048,1,1,0.299,5.202647412,1933.2,47.53,571.4,30.62556,5.52166449
1590079221,439.0099237,85,0.312,0.0005,0.25,0.159306931,0,0,84.7,0.0005,0.247252381,1,1,0.293,5.218920955,1989,49.12,571,31.30944,5.530648311
1590079222,440.009418,85,0.3076,0.0005,0.25,0.1605937,0,0,84.81,0.0005,0.2473,1,1,0.28,5.236642449,2121.6,50.45,523,32.3406,5.53922944
1590079223,441.0082467,85,0.3092,0.0005,0.25,0.159690461,0,0,84.77,0.0005,0.251841667,1,1,0.269,5.255697198,2131.2,49.19,521.4,32.42148,5.547914624
1590079224,442.0161862,85,0.3092,0.0005,0.25,0.157673146,0,0,84.7,0.0005,0.251434524,1,1,0.265,5.275301734,2137,48.22,537.8,32.67624,5.556958108
1590079225,443.0093257,85,0.31,0.0005,0.25,0.159146526,0,0,84.72,0.0005,0.242683333,1,1,0.27,5.293742233,2051,77.01,535.8,31.1736,5.56519339
1590079226,444.009171,85,0.3092,0.0005,0.25,0.161159446,0,0,84.72,0.0005,0.247261905,1,1,0.269,5.313265541,2133.6,49.22,509.8,32.31144,5.574061032
1590079227,445.0065563,85,0.3124,0.0005,0.25,0.160109016,0,0,84.75,0.0005,0.251841667,1,1,0.275,5.332189388,2158,47.62,500.8,32.47704,5.582808287
1590079228,446.0100701,85,0.31,0.0005,0.25,0.159162904,0,0,84.78,0.0005,0.247261905,1,1,0.274,5.351256892,2143.2,47.78,537.4,32.74056,5.591719491
1590079229,447.0091383,85,0.3096,0.0005,0.25,0.159008723,0,0,84.76,0.0005,0.242683333,1,1,0.27,5.37113989,1913,76.55,508,29.9706,5.600589911
1590079230,448.009522,85,0.308,0.0005,0.25,0.161022598,0,0,84.76,0.0005,0.247261905,1,1,0.267,5.389559102,1945.6,49.47,548.6,32.577,5.608789673
1590079231,449.0089076,85,0.31,0.0005,0.25,0.160431362,0,0,84.76,0.0005,0.25645,1,1,0.269,5.409636183,1938.4,75.44,508.8,32.7978,5.617569393
1590079232,450.0082908,85,0.3096,0.0005,0.25,0.158155912,0,0,84.79,0.0005,0.247261905,1,1,0.278,5.428735094,1982.6,47.74,525,30.66408,5.626258441
1590079233,451.0075018,85,0.3088,0.0005,0.25,0.160790158,0,0,84.78,0.0005,0.242683333,1,1,0.282,5.446903092,2123.2,50.18,549.2,32.67096,5.63504115
1590079234,452.0074146,85,0.308,0.0005,0.25,0.160442037,0,0,84.79,0.0005,0.247261905,1,1,0.283,5.464900575,1978.4,48.82,552.2,30.95304,5.644145828
1590079235,453.0075452,85,0.3088,0.0005,0.25,0.159149577,0,0,84.78,0.0005,0.256420238,1,1,0.296,5.48150992,2017,46.49,538.4,31.22268,5.652995289
1590079236,454.009717,85,0.308,0.0005,0.25,0.159208629,0,0,84.81,0.0005,0.247242857,1,1,0.289,5.498673623,2126.4,48.66,566,32.89272,5.661765802
1590079237,455.0085893,85,0.3064,0.0005,0.25,0.160525832,0,0,84.81,0.0005,0.247261905,1,1,0.287,5.514983811,2088.6,50.47,586.2,32.26788,5.670019138
1590079238,456.0092685,85,0.3076,0.0005,0.25,0.161034483,0,0,84.84,0.0005,0.251841667,1,1,0.289,5.532232009,2117.8,48.49,572.2,32.86188,5.678944586
1590079239,457.0156994,85,0.3068,0.0005,0.25,0.158952009,0,0,84.84,0.0005,0.256420238,1,1,0.278,5.550707832,2115.8,47.63,544.6,32.49636,5.687958469
1590079240,458.010088,85,0.308,0.0005,0.25,0.159024563,0,0,84.86,0.0005,0.247261905,1,1,0.282,5.56887418,2132,49.48,539.6,32.65296,5.696832982
1590079241,459.0114715,85,0.3064,0.0005,0.25,0.160325251,0,0,84.84,0.0005,0.242654762,1,1,0.281,5.587120799,2120.6,50.1,530.4,32.4132,5.705580175
1590079242,460.010731,85,0.3064,0.0005,0.25,0.160899712,0,0,84.84,0.0005,0.251870238,1,1,0.272,5.60585196,2012.6,48.72,529.6,31.09104,5.714412936
1590079243,461.0141108,85,0.3044,0.0005,0.25,0.158161908,0,0,84.87,0.0005,0.251841667,1,1,0.277,5.622975826,1944.4,47.97,518.4,31.89156,5.722439097
1590079244,462.010498,85,0.3056,0.0005,0.25,0.158942667,0,0,84.87,0.0005,0.242654762,1,1,0.275,5.642760072,2083.4,49.32,519.2,31.82304,5.731291866
1590079245,463.0103886,85,0.3052,0.0005,0.25,0.160896793,0,0,84.84,0.0005,0.247261905,1,1,0.287,5.660280674,2085.4,51.03,554.6,32.29236,5.740046724
1590079246,464.0107949,85,0.302,0.0005,0.25,0.160308067,0,0,84.93,0.0005,0.251841667,1,1,0.272,5.679167236,2000.8,48.08,506.6,30.66576,5.74866987
1590079247,465.0111775,85,0.3044,0.0005,0.25,0.159163236,0,0,84.89,0.0005,0.251841667,1,1,0.266,5.699142053,2103,47.19,491.2,31.69668,5.75727628
1590079248,466.0161204,85,0.3032,0.0005,0.25,0.159875771,0,0,84.87,0.0005,0.242702381,1,1,0.266,5.720247896,1984.8,49.73,510.8,30.54396,5.766107063
1590079249,467.0085082,85,0.3052,0.0005,0.25,0.161424258,0,0,84.95,0.0005,0.24722381,1,1,0.254,5.740211,1978.8,46.57,505.6,32.4594,5.774252724
1590079250,468.0078926,85,0.3052,0.0005,0.25,0.160625414,0,0,84.91,0.0005,0.256420238,1,1,0.257,5.762261508,2111.6,47.47,509.8,32.02644,5.782660772
1590079251,469.0092762,85,0.3028,0.0005,0.25,0.158797669,0,0,84.9,0.0005,0.251841667,1,1,0.264,5.783228679,2084.2,48.15,504.2,31.6386,5.791267135
1590079252,470.0086625,85,0.3052,0.0005,0.25,0.160922313,0,0,84.95,0.0005,0.244129762,1,1,0.255,5.803379205,2007.4,76.18,536.8,31.44456,5.799638524
1590079253,471.0073512,85,0.3032,0.0005,0.25,0.160810153,0,0,84.92,0.0005,0.247261905,1,1,0.258,5.825665772,2099.2,-203.52,534.4,29.16096,5.808466796
1590079254,472.0097363,85,0.3036,0.0005,0.25,0.158567462,0,0,84.91,0.0005,0.256420238,1,1,0.29,5.844118912,2096.4,47.97,819.2,35.56284,5.815730184
1590079255,473.0091193,85,0.3032,0.0005,0.25,0.158170987,0,0,84.91,0.0005,0.251811905,1,1,0.28,5.860629154,2060.8,48.12,558.4,32.00784,5.823844908
1590079256,474.008604,85,0.3044,0.0005,0.25,0.160641679,0,0,84.92,0.0005,0.247261905,1,1,0.268,5.880049754,2098.2,49.85,555.8,32.4462,5.832815
1590079257,475.0159643,85,0.302,0.0005,0.25,0.161183303,0,0,84.93,0.0005,0.247261905,1,1,0.281,5.898984169,2018.6,49.88,542.4,31.33056,5.841600543
1590079258,476.0103488,85,0.3028,0.0005,0.25,0.15987697,0,0,84.98,0.0005,0.251841667,1,1,0.292,5.916282246,1924.4,47.79,585,30.68628,5.850388482
1590079259,477.0137315,85,0.3016,0.0005,0.25,0.158719273,0,0,84.98,0.0005,0.251841667,1,1,0.282,5.933801965,1871.4,48.44,527.4,29.36688,5.859175166
1590079260,478.0099254,85,0.3016,0.0005,0.25,0.15971129,0,0,84.91,0.0005,0.243404762,1,1,0.295,5.949452744,2025.6,49.74,550.6,32.0502,5.867141949
1590079261,479.0073109,85,0.3032,0.0005,0.25,0.159785734,0,0,84.98,0.0005,0.247261905,1,1,0.311,5.965379892,1929.6,48.62,523.6,32.02332,5.876149918
1590079262,480.0136905,85,0.302,0.0005,0.25,0.158919371,0,0,84.9,0.0005,0.256420238,1,1,0.286,5.982028067,1954,47.7,533.6,30.4236,5.884827459
1590079263,481.0087163,85,0.3016,0.0005,0.25,0.159226222,0,0,84.89,0.0005,0.247261905,1,1,0.288,5.999730543,1965,48.75,530.8,30.5346,5.893424232
1590079264,482.0121903,85,0.3016,0.0005,0.25,0.160217614,0,0,84.93,0.0005,0.247261905,1,1,0.293,6.016790556,2086.4,49.22,512.4,31.77624,5.902042257
1590079265,483.011533,85,0.3036,0.0005,0.25,0.160063006,0,0,85,0.0005,0.251811905,1,1,0.289,6.032481427,2098,48.73,503.8,29.6508,5.909983234
1590079266,484.0120704,85,0.3008,0.0005,0.25,0.158742589,0,0,84.98,0.0005,0.251841667,1,1,0.279,6.051798908,2079.4,47.81,539.8,32.00412,5.919435258
1590079267,485.0084581,85,0.3008,0.0005,0.25,0.160483938,0,0,84.98,0.0005,0.251841667,1,1,0.283,6.068517718,1937.4,49,511.6,31.60104,5.927425076
1590079268,486.0082245,85,0.3036,0.0005,0.25,0.160319876,0,0,84.96,0.0005,0.247261905,1,1,0.277,6.087082367,1869,49.28,542,32.37492,5.936100649
1590079269,487.0214787,85,0.299986259,0.0005,0.25,0.160313249,0,0,84.95,0.0005,0.247261905,1,1,0.27,6.10637452,2073,47.78,539.8,31.92696,5.94467194
1590079270,488.011847,85,0.302,0.0005,0.25,0.158973018,0,0,84.95,0.0005,0.247204762,1,1,0.269,6.127201554,1871.8,48.24,508.2,29.13888,5.953508414
1590079271,489.0106583,85,0.3008,0.0005,0.25,0.160694383,0,0,85.02,0.0005,0.251841667,1,1,0.273,6.145226397,1852.8,49.68,529.8,30.72072,5.961399167
1590079272,490.0090439,85,0.3036,0.0005,0.25,0.16055072,0,0,84.95,0.0005,0.251841667,1,1,0.27,6.164455363,2099.2,49.87,534.8,30.34296,5.969955835
1590079273,491.0094264,85,0.3016,0.0005,0.25,0.159228023,0,0,84.96,0.0005,0.247261905,1,1,0.263,6.184749517,2084.2,49.31,517.4,29.70936,5.978625685
1590079274,492.0118108,85,0.300797052,0.0005,0.25,0.15997182,0,0,84.95,0.0005,0.247261905,1,1,0.259,6.205548964,2059.8,48.38,581.6,32.27736,5.987391546
1590079275,493.0131936,85,0.299188812,0.0005,0.25,0.160767149,0,0,85.02,0.0005,0.251841667,1,1,0.252,6.228031121,1958.4,49.23,532,30.47556,5.996161119
1590079276,494.0085044,85,0.298372704,0.0005,0.25,0.16107081,0,0,85.03,0.0005,0.251841667,1,1,0.251,6.250982983,2068,49.98,563,32.17176,6.004986903
1590079277,495.0118864,85,0.299164279,0.0005,0.25,0.158973247,0,0,85.02,0.0005,0.251841667,1,1,0.247,6.27248103,2073.6,48.75,577.4,32.397,6.013430567
1590079278,496.0115895,85,0.300769369,0.0005,0.25,0.160814395,0,0,85.01,0.0005,0.242282143,1,1,0.248,6.294473264,2068.8,49.57,565.8,31.34664,6.021863241
1590079279,497.008049,85,0.299966616,0.0005,0.25,0.160800803,0,0,85.01,0.0005,0.247082143,1,1,0.262,6.317542111,2067.2,76.47,554.6,32.37924,6.030905808
1590079280,498.0074687,85,0.299549603,0.0005,0.25,0.158842328,0,0,85.03,0.0005,0.247261905,1,1,0.266,6.337815897,2071.8,48.27,533.2,31.83924,6.03938233
1590079281,499.010848,85,0.298322514,0.0005,0.25,0.158717013,0,0,85.1,0.0005,0.247261905,1,1,0.263,6.358246286,1958.2,48.29,527.6,30.40908,6.048001865
1590079282,500.0098977,85,0.301514248,0.0005,0.25,0.160249414,0,0,85.09,0.0005,0.247060714,1,1,0.27,6.377898968,2073,49.87,532,31.85844,6.056593781
1590079283,501.009176,85,0.298300918,0.0005,0.25,0.160770745,0,0,85.04,0.0005,0.247261905,1,1,0.274,6.395795206,1891,48.22,537,29.71464,6.06452557
1590079284,502.0095222,85,0.296276093,0.0005,0.25,0.158712647,0,0,85.03,0.0005,0.251841667,1,1,0.274,6.41522951,2055.2,48.16,521.4,30.0192,6.073275508
1590079285,503.0089052,85,0.298256856,0.0005,0.25,0.159040948,0,0,85.08,0.0005,0.247261905,1,1,0.274,6.434145955,2065.6,49.78,535.6,31.81176,6.081843505
1590079286,504.0091822,85,0.296205443,0.0005,0.25,0.161054533,0,0,85.05,0.0005,0.251821429,1,1,0.278,6.452335785,1956.6,49.38,548,30.64776,6.090322498
1590079287,505.0095685,85,0.29938345,0.0005,0.25,0.160872808,0,0,85.07,0.0005,0.251841667,1,1,0.295,6.469692177,1853,47.99,495.8,28.76148,6.098843608
1590079288,506.0086572,85,0.295742657,0.0005,0.25,0.15930596,0,0,85.1,0.0005,0.251860714,1,1,0.282,6.485882309,1854.2,-206.72,505.4,30.10188,6.106777093
1590079289,507.0104337,85,0.294890346,0.0005,0.25,0.160767509,0,0,85.07,0.0005,0.242683333,1,1,0.294,6.503872109,1944.2,50.12,535.8,31.31856,6.115302476
1590079290,508.015779,85,0.294858568,0.0005,0.25,0.162291992,0,0,85.09,0.0005,0.247261905,1,1,0.318,6.519087077,1820.2,49.4,525.8,31.43208,6.123799648
1590079291,509.0101674,85,0.295606305,0.0005,0.25,0.161201601,0,0,85.1,0.0005,0.251841667,1,1,0.319,6.532757687,2018.6,47.25,491.6,30.6894,6.132304492
1590079292,510.0095515,85,0.29556603,0.0005,0.25,0.160961109,0,0,85.09,0.0005,0.2473,1,1,0.303,6.547547352,2049.8,47.97,532.2,31.55964,6.140880782
1590079293,511.0097616,85,0.295505456,0.0005,0.25,0.16343759,0,0,85.1,0.0005,0.238113095,1,1,0.308,6.563524036,2045.4,50.02,549.6,31.74024,6.149629304
1590079294,512.0105991,85,0.295854251,0.0005,0.25,0.16539429,0,0,85.19,0.0005,0.247261905,1,1,0.312,6.578449862,2022,50.31,539.6,31.34292,6.158250766
1590079295,513.0103772,85,0.294588211,0.0005,0.25,0.162450967,0,0,85.08,0.0005,0.251811905,1,1,0.298,6.592639251,1819.6,47.66,580.2,31.67568,6.166152459
1590079296,514.0094993,85,0.29415231,0.0005,0.25,0.162027825,0,0,85.07,0.0005,0.251821429,1,1,0.277,6.610023615,1867.2,48.21,588.6,31.39548,6.174784139
1590079297,515.0085621,85,0.292083862,0.0005,0.25,0.164657229,0,0,85.1,0.0005,0.242692857,1,1,0.268,6.629020771,1871.6,50.95,591.2,30.165,6.183314698
