Run Time (sec),Filament Feed Rate Set (RPS),Spool Wind Rate Set (RPS),Wind B-F Speed (PPS),Filament Diameter Set (mm),Spool Wind Rate Actual (RPS),Wind Count (#),Filament Diameter Actual (mm)
881.9985583,0.001,0.98381,127,0.21,0.984,7,0.209
882.9960833,0.001,0.983324,127,0.21,0.984,7,0.206
883.9978082,0.001,0.982338,127,0.21,0.986,7,0.214
884.9969258,0.001,0.981617,127,0.21,0.983,7,0.205
886.0010293,0.001,0.978259,127,0.21,0.983,7,0.201
887.0012496,0.001,0.974139,127,0.21,0.979,7,0.208
887.9983048,0.001,0.971993,127,0.21,0.976,7,0.205
889.0034277,0.001,0.969351,127,0.21,0.975,7,0.203
890.0017121,0.001,0.966266,127,0.21,0.972,7,0.203
891.006253,0.001,0.966032,127,0.21,0.97,8,0.217
891.9988401,0.001,0.967338,127,0.21,0.969,8,0.206
892.9998298,0.001,0.968031,127,0.21,0.966,8,0.221
893.9975126,0.001,0.969358,127,0.21,0.969,8,0.208
894.997633,0.001,0.968477,127,0.21,0.969,8,0.213
896.0016451,0.001,0.967478,127,0.21,0.969,8,0.202
896.9978483,0.001,0.962582,127,0.21,0.963,8,0.202
897.9977882,0.001,0.960555,127,0.21,0.96,8,0.202
898.9990551,0.001,0.957795,127,0.21,0.958,8,0.213
899.9968581,0.001,0.954396,127,0.21,0.955,8,0.2
900.9973121,0.001,0.951468,127,0.21,0.952,8,0.189
901.9977369,0.001,0.949231,127,0.21,0.95,8,0.206
903.0000594,0.001,0.944855,127,0.21,0.95,8,0.212
903.9979992,0.001,0.940662,127,0.21,0.942,8,0.192
904.9991364,0.001,0.934288,127,0.21,0.936,8,0.182
906.000968,0.001,0.926898,127,0.21,0.93,8,0.211
907.0017083,0.001,0.928765,127,0.21,0.93,8,0.229
908.0020151,0.001,0.934301,127,0.21,0.932,8,0.229
908.9957359,0.001,0.941991,127,0.21,0.935,8,0.225
910.0035262,0.001,0.947165,127,0.21,0.941,8,0.234
911.0012019,0.001,0.95411,127,0.21,0.947,8,0.235
912.0087774,0.001,0.966297,127,0.21,0.958,8,0.218
913.0117369,0.001,0.972038,127,0.21,0.964,8,0.225
914.0535374,0.001,0.978725,127,0.21,0.973,8,0.219
915.0577557,0.001,0.982858,127,0.21,0.977,8,0.211
916.0815964,0.001,0.983412,127,0.21,0.98,8,0.206
917.0955715,0.001,0.979698,127,0.21,0.978,8,0.201
918.0011129,0.001,0.984325,127,0.21,0.985,8,0.197
918.997936,0.001,0.981002,127,0.21,0.984,8,0.206
919.9983284,0.001,0.97788,127,0.21,0.979,8,0.198
920.9990125,0.001,0.975994,127,0.21,0.977,8,0.191
921.9994116,0.001,0.971698,127,0.21,0.976,8,0.21
922.9991329,0.001,0.970977,127,0.21,0.972,8,0.212
923.9987142,0.001,0.973019,127,0.21,0.973,8,0.209
924.999083,0.001,0.976206,127,0.21,0.975,8,0.225
926.0023806,0.001,0.979827,127,0.21,0.98,8,0.225
926.9971263,0.001,0.984888,127,0.21,0.984,8,0.21
927.9982712,0.001,0.987975,127,0.21,0.985,8,0.221
928.9975228,0.001,0.989055,127,0.21,0.988,8,0.218
929.9999952,0.001,0.991933,127,0.21,0.99,8,0.209
931.0010588,0.001,0.99177,127,0.21,0.99,8,0.212
932.0022719,0.001,0.99044,127,0.21,0.988,8,0.208
932.9970438,0.001,0.990319,127,0.21,0.99,8,0.189
933.9987783,0.001,0.982792,127,0.21,0.984,8,0.203
934.9983118,0.001,0.98039,127,0.21,0.982,8,0.206
935.9991393,0.001,0.978579,127,0.21,0.978,8,0.202
937.0007942,0.001,0.975141,127,0.21,0.976,8,0.208
938.0028181,0.001,0.972386,127,0.21,0.973,8,0.207
939.0011959,0.001,0.971523,127,0.21,0.97,8,0.207
939.9994016,0.001,0.967076,127,0.21,0.971,8,0.225
940.9982979,0.001,0.967907,127,0.21,0.969,8,0.214
942.0148873,0.001,0.967623,127,0.21,0.967,8,0.207
943.0020618,0.001,0.969878,127,0.21,0.969,8,0.201
944.0001383,0.001,0.968812,127,0.21,0.969,8,0.208
945.0057137,0.001,0.973973,127,0.21,0.973,8,0.227
946.0077026,0.001,0.984516,127,0.21,0.977,8,0.235
947.0017583,0.001,0.990818,127,0.21,0.986,8,0.202
948.0002985,0.001,0.987976,127,0.21,0.985,8,0.23
948.9983516,0.001,0.993332,127,0.21,0.991,8,0.202
950.0213709,0.001,0.990959,127,0.21,0.99,8,0.222
951.0256667,0.001,0.992524,127,0.21,0.991,8,0.222
952.0042205,0.001,0.993427,127,0.21,0.991,8,0.198
953.0121217,0.001,0.987565,127,0.21,0.986,8,0.206
954.0295532,0.001,0.984684,127,0.21,0.983,8,0.192
955.0277469,0.001,0.982532,127,0.21,0.979,8,0.187
956.0514762,0.001,0.974347,127,0.21,0.976,8,0.209
957.0398207,0.001,0.968729,127,0.21,0.973,8,0.182
957.9970322,0.001,0.958689,127,0.21,0.966,8,0.195
959.0014205,0.001,0.947522,127,0.21,0.955,8,0.178
959.9995542,0.001,0.937679,127,0.21,0.945,8,0.206
960.9983201,0.001,0.932748,127,0.21,0.939,8,0.205
961.9999032,0.001,0.929913,127,0.21,0.935,8,0.201
962.9993911,0.001,0.929197,127,0.21,0.933,8,0.198
964.0006113,0.001,0.925846,127,0.21,0.926,8,0.222
964.9987869,0.001,0.928803,127,0.21,0.927,8,0.237
966.0043409,0.001,0.937364,127,0.21,0.93,8,0.221
966.9983146,0.001,0.945976,127,0.21,0.939,8,0.227
968.0029483,0.001,0.95278,127,0.21,0.946,8,0.248
969.0006914,0.001,0.963179,127,0.21,0.95,8,0.225
970.000113,0.001,0.968494,127,0.21,0.96,8,0.217
971.0011921,0.001,0.971818,127,0.21,0.964,8,0.192
971.9989169,0.001,0.967279,127,0.21,0.965,8,0.203
972.9987531,0.001,0.968736,127,0.21,0.965,8,0.205
974.0602438,0.001,0.965815,127,0.21,0.966,8,0.202
975.0547128,0.001,0.962544,127,0.21,0.965,8,0.212
976.0705359,0.001,0.96318,127,0.21,0.964,8,0.188
977.0862322,0.001,0.960292,127,0.21,0.959,8,0.223
978.0029469,0.001,0.961957,127,0.21,0.959,8,0.222
979.0009327,0.001,0.96495,127,0.21,0.965,8,0.191
979.9982746,0.001,0.96315,127,0.21,0.966,8,0.223
980.9994278,0.001,0.967804,127,0.21,0.966,8,0.235
981.9989269,0.001,0.973114,127,0.21,0.971,8,0.21
982.9981673,0.001,0.974794,127,0.21,0.977,8,0.213
984.0021584,0.001,0.974324,127,0.21,0.975,8,0.218
985.0013537,0.001,0.975148,127,0.21,0.976,8,0.202
986.0024564,0.001,0.975145,127,0.21,0.977,8,0.211
987.0009513,0.001,0.975029,127,0.21,0.976,8,0.202
988.0008807,0.001,0.970951,127,0.21,0.972,8,0.189
989.0008662,0.001,0.968063,127,0.21,0.969,8,0.201
990.0277712,0.001,0.963405,127,0.21,0.965,8,0.203
991.0178494,0.001,0.958965,127,0.21,0.963,8,0.19
992.0084317,0.001,0.95476,127,0.21,0.958,8,0.19
993.0207744,0.001,0.94915,127,0.21,0.954,8,0.196
994.0238156,0.001,0.939199,127,0.21,0.945,8,0.189
995.0370965,0.001,0.933791,127,0.21,0.938,8,0.204
995.9989777,0.001,0.931947,127,0.21,0.929,8,0.205
997.0349844,0.001,0.928363,127,0.21,0.929,8,0.199
998.0430427,0.001,0.929225,127,0.21,0.928,8,0.215
999.0045774,0.001,0.929341,127,0.21,0.927,8,0.204
1000.00234,0.001,0.932411,127,0.21,0.93,8,0.204
1001.014325,0.001,0.931085,127,0.21,0.933,8,0.226
1002.00254,0.001,0.932765,127,0.21,0.936,8,0.23
1002.999125,0.001,0.94281,127,0.21,0.939,8,0.219
1004.00079,0.001,0.949052,127,0.21,0.944,8,0.217
1005.000644,0.001,0.953365,127,0.21,0.95,8,0.221
1006.012514,0.001,0.958622,127,0.21,0.952,8,0.214
1007.00462,0.001,0.958993,127,0.21,0.955,8,0.213
1008.0044,0.001,0.962726,127,0.21,0.958,8,0.222
1009.002169,0.001,0.967953,127,0.21,0.963,8,0.218
1010.001101,0.001,0.968553,127,0.21,0.964,8,0.216
1011.003683,0.001,0.97012,127,0.21,0.969,8,0.204
1012.002048,0.001,0.971069,127,0.21,0.966,9,0.205
1013.000061,0.001,0.969388,127,0.21,0.967,9,0.204
1014.000627,0.001,0.967103,127,0.21,0.965,9,0.203
1015.004645,0.001,0.967413,127,0.21,0.964,9,0.217
1016.005451,0.001,0.969091,127,0.21,0.965,9,0.218
1017.005084,0.001,0.968008,127,0.21,0.966,9,0.213
1018.000508,0.001,0.96813,127,0.21,0.967,9,0.219
1019.001566,0.001,0.968954,127,0.21,0.97,9,0.213
1019.999007,0.001,0.971433,127,0.21,0.967,9,0.217
1021.002036,0.001,0.973956,127,0.21,0.973,9,0.212
1021.999828,0.001,0.974887,127,0.21,0.972,9,0.21
1023.003293,0.001,0.974645,127,0.21,0.972,9,0.209
1024.000541,0.001,0.97393,127,0.21,0.973,9,0.19
1025.001134,0.001,0.970376,127,0.21,0.971,9,0.203
1026.004412,0.001,0.97061,127,0.21,0.972,9,0.203
1027.002188,0.001,0.968918,127,0.21,0.971,9,0.211
1027.999083,0.001,0.96641,127,0.21,0.97,9,0.197
1029.0012,0.001,0.968081,127,0.21,0.971,9,0.215
1030.0012,0.001,0.972399,127,0.21,0.972,9,0.213
1031.001238,0.001,0.972124,127,0.21,0.975,9,0.204
1032.011668,0.001,0.971542,127,0.21,0.972,9,0.197
1033.004093,0.001,0.969632,127,0.21,0.972,9,0.206
1034.055558,0.001,0.964941,127,0.21,0.97,9,0.197
1035.050957,0.001,0.962273,127,0.21,0.965,9,0.194
1036.23989,0.001,0.956505,127,0.21,0.96,9,0.213
1037.08596,0.001,0.956284,127,0.21,0.958,9,0.218
1038.004067,0.001,0.957521,127,0.21,0.957,9,0.202
1039.008682,0.001,0.958838,127,0.21,0.957,9,0.221
1040.005601,0.001,0.96021,127,0.21,0.957,9,0.21
1041.006494,0.001,0.96105,127,0.21,0.957,9,0.199
1042.005529,0.001,0.959252,127,0.21,0.957,9,0.219
1043.000023,0.001,0.961203,127,0.21,0.958,9,0.218
1044.000017,0.001,0.964703,127,0.21,0.961,9,0.215
1045.002648,0.001,0.965505,127,0.21,0.961,9,0.211
1046.006165,0.001,0.965988,127,0.21,0.96,9,0.197
1047.005241,0.001,0.961792,127,0.21,0.96,9,0.207
1048.002328,0.001,0.962765,127,0.21,0.96,9,0.218
1049.003609,0.001,0.964678,127,0.21,0.963,9,0.213
1050.000946,0.001,0.965775,127,0.21,0.963,9,0.216
1051.005698,0.001,0.967337,127,0.21,0.964,9,0.206
1052.004237,0.001,0.966969,127,0.21,0.964,9,0.21
1053.00431,0.001,0.96685,127,0.21,0.966,9,0.218
1054.001908,0.001,0.971529,127,0.21,0.969,9,0.215
1054.999582,0.001,0.972126,127,0.21,0.971,9,0.223
1056.012227,0.001,0.976808,127,0.21,0.973,9,0.213
1057.005018,0.001,0.978717,127,0.21,0.977,9,0.202
1058.004053,0.001,0.97643,127,0.21,0.976,9,0.223
1059.001346,0.001,0.977885,127,0.21,0.977,9,0.212
1060.000274,0.001,0.979939,127,0.21,0.98,9,0.214
1061.012755,0.001,0.98174,127,0.21,0.98,9,0.202
1062.001461,0.001,0.97651,127,0.21,0.98,9,0.188
1063.000627,0.001,0.970376,127,0.21,0.975,9,0.195
1063.999532,0.001,0.966539,127,0.21,0.972,9,0.204
1065.002367,0.001,0.965653,127,0.21,0.971,9,0.213
1066.006517,0.001,0.965409,127,0.21,0.967,9,0.212
1067.005419,0.001,0.966142,127,0.21,0.966,9,0.21
1068.001456,0.001,0.963172,127,0.21,0.964,9,0.208
1069.002212,0.001,0.961774,127,0.21,0.961,9,0.201
1070.004403,0.001,0.959739,127,0.21,0.958,9,0.213
1071.009838,0.001,0.958821,127,0.21,0.959,9,0.196
1072.016369,0.001,0.956227,127,0.21,0.953,9,0.222
1073.020534,0.001,0.963914,127,0.21,0.958,9,0.233
1074.016852,0.001,0.968337,127,0.21,0.961,9,0.23
1075.03805,0.001,0.974133,127,0.21,0.971,9,0.203
1076.038809,0.001,0.97363,127,0.21,0.97,9,0.215
1077.001729,0.001,0.972439,127,0.21,0.97,9,0.206
1078.044306,0.001,0.971517,127,0.21,0.967,9,0.208
1079.047475,0.001,0.969011,127,0.21,0.967,9,0.212
1080.002674,0.001,0.968169,127,0.21,0.966,9,0.196
1081.003057,0.001,0.962155,127,0.21,0.963,9,0.197
1082.003281,0.001,0.956167,127,0.21,0.958,9,0.173
1083.004667,0.001,0.946691,127,0.21,0.95,9,0.214
1084.002012,0.001,0.944838,127,0.21,0.947,9,0.204
1085.002172,0.001,0.946634,127,0.21,0.946,9,0.212
1086.002654,0.001,0.946779,127,0.21,0.948,9,0.202
1087.011766,0.001,0.949613,127,0.21,0.948,9,0.217
1088.001158,0.001,0.951167,127,0.21,0.951,9,0.221
1089.003392,0.001,0.964024,127,0.21,0.959,9,0.247
1090.003799,0.001,0.977791,127,0.21,0.969,9,0.234
1091.001766,0.001,0.984882,127,0.21,0.976,9,0.231
1092.031089,0.001,0.991958,127,0.21,0.989,9,0.23
1093.002583,0.001,0.997191,127,0.21,0.995,9,0.213
1094.191984,0.001,1.001,127,0.21,0.998,9,0.209
1095.22605,0.001,0.99866,127,0.21,0.998,9,0.195
1096.07317,0.001,0.993935,127,0.21,0.996,9,0.189
1097.092559,0.001,0.982791,127,0.21,0.99,9,0.197
1098.003211,0.001,0.973015,127,0.21,0.982,9,0.193
1099.001836,0.001,0.964776,127,0.21,0.972,9,0.185
1100.002883,0.001,0.951733,127,0.21,0.96,9,0.186
1101.002946,0.001,0.948857,127,0.21,0.952,9,0.194
1102.004802,0.001,0.941286,127,0.21,0.946,9,0.206
1103.006202,0.001,0.937266,127,0.21,0.938,9,0.191
1104.003836,0.001,0.934138,127,0.21,0.938,9,0.203
1105.002382,0.001,0.9327,127,0.21,0.93,9,0.231
1106.004734,0.001,0.938151,127,0.21,0.934,9,0.247
1107.007111,0.001,0.950747,127,0.21,0.939,9,0.255
1108.007502,0.001,0.959495,127,0.21,0.952,9,0.219
1109.007222,0.001,0.972853,127,0.21,0.964,9,0.227
1110.004466,0.001,0.974662,127,0.21,0.967,9,0.205
1111.0058,0.001,0.975863,127,0.21,0.969,9,0.205
1112.004312,0.001,0.975532,127,0.21,0.972,9,0.203
1113.016141,0.001,0.971325,127,0.21,0.971,9,0.192
1114.005416,0.001,0.964631,127,0.21,0.966,9,0.194
1115.007647,0.001,0.954455,127,0.21,0.961,9,0.185
1116.025322,0.001,0.946757,127,0.21,0.953,9,0.184
1117.022108,0.001,0.937433,127,0.21,0.945,9,0.188
1118.02601,0.001,0.930052,127,0.21,0.936,9,0.189
1119.041507,0.001,0.924047,127,0.21,0.933,9,0.197
1120.045354,0.001,0.917129,127,0.21,0.925,9,0.201
1121.003551,0.001,0.912199,127,0.21,0.916,9,0.219
1122.001569,0.001,0.912335,127,0.21,0.915,9,0.197
1123.003534,0.001,0.911939,127,0.21,0.914,9,0.213
1124.002402,0.001,0.914949,127,0.21,0.913,9,0.233
1125.002177,0.001,0.919418,127,0.21,0.915,9,0.228
1126.00743,0.001,0.923893,127,0.21,0.919,9,0.209
1127.001377,0.001,0.927434,127,0.21,0.92,9,0.218
1128.001554,0.001,0.93315,127,0.21,0.927,9,0.246
1129.002208,0.001,0.943472,127,0.21,0.933,9,0.231
1130.007327,0.001,0.950571,127,0.21,0.944,9,0.224
1131.001974,0.001,0.957791,127,0.21,0.952,9,0.228
1132.003025,0.001,0.964466,127,0.21,0.958,9,0.216
1133.005017,0.001,0.967827,127,0.21,0.964,10,0.208
1134.006839,0.001,0.968835,127,0.21,0.963,10,0.229
1135.004354,0.001,0.973139,127,0.21,0.966,10,0.208
1136.005097,0.001,0.972908,127,0.21,0.97,10,0.221
1137.003161,0.001,0.970946,127,0.21,0.97,10,0.209
1138.004049,0.001,0.970712,127,0.21,0.97,10,0.208
1139.004506,0.001,0.972027,127,0.21,0.97,10,0.214
1140.003653,0.001,0.971234,127,0.21,0.97,10,0.219
1141.003003,0.001,0.972318,127,0.21,0.972,10,0.204
1142.012022,0.001,0.974709,127,0.21,0.975,10,0.225
1143.004694,0.001,0.975256,127,0.21,0.973,10,0.216
1144.00408,0.001,0.976651,127,0.21,0.976,10,0.184
1145.004425,0.001,0.972678,127,0.21,0.976,10,0.21
1146.006209,0.001,0.964252,127,0.21,0.969,10,0.183
1147.006025,0.001,0.954543,127,0.21,0.963,10,0.18
1148.006407,0.001,0.94624,127,0.21,0.955,10,0.196
1149.037878,0.001,0.939653,127,0.21,0.947,10,0.202
1150.003905,0.001,0.933649,127,0.21,0.938,10,0.198
1151.00484,0.001,0.929697,127,0.21,0.934,10,0.195
1152.002832,0.001,0.925616,127,0.21,0.932,10,0.193
1153.049353,0.001,0.918353,127,0.21,0.923,10,0.215
1154.057345,0.001,0.913467,127,0.21,0.922,10,0.2
1155.06231,0.001,0.909259,127,0.21,0.916,10,0.194
1156.073497,0.001,0.903844,127,0.21,0.914,10,0.196
1157.093516,0.001,0.902423,127,0.21,0.908,10,0.224
1158.004301,0.001,0.906724,127,0.21,0.908,10,0.225
1159.005587,0.001,0.90773,127,0.21,0.908,10,0.213
1160.005866,0.001,0.90629,127,0.21,0.907,10,0.199
1161.004749,0.001,0.907358,127,0.21,0.904,10,0.217
1162.005022,0.001,0.907531,127,0.21,0.905,10,0.222
1163.004841,0.001,0.909581,127,0.21,0.907,10,0.221
1164.005483,0.001,0.910313,127,0.21,0.909,10,0.2
1165.005731,0.001,0.910819,127,0.21,0.91,10,0.226
1166.021739,0.001,0.916499,127,0.21,0.915,10,0.231
1167.014,0.001,0.921145,127,0.21,0.919,10,0.232
1168.005447,0.001,0.928189,127,0.21,0.926,10,0.227
1169.009319,0.001,0.937404,127,0.21,0.93,10,0.234
1170.003258,0.001,0.945746,127,0.21,0.939,10,0.228
1171.006011,0.001,0.953173,127,0.21,0.944,10,0.239
1172.0043,0.001,0.969266,127,0.21,0.957,10,0.247
1173.003548,0.001,0.980151,127,0.21,0.969,10,0.232
1174.002676,0.001,0.988778,127,0.21,0.98,10,0.22
1175.005816,0.001,0.99397,127,0.21,0.989,10,0.219
1176.005713,0.001,0.998548,127,0.21,0.99,10,0.22
1177.008716,0.001,1.00082,127,0.21,0.997,10,0.216
1178.007172,0.001,1.00329,127,0.21,0.998,10,0.207
1179.004078,0.001,1.00292,127,0.21,1.001,10,0.199
1180.002737,0.001,1.00124,127,0.21,1.001,10,0.206
1181.005065,0.001,0.998254,127,0.21,1.001,10,0.207
1182.016132,0.001,0.995848,127,0.21,0.996,10,0.206
1183.004996,0.001,0.995611,127,0.21,0.994,10,0.202
1184.005275,0.001,0.992142,127,0.21,0.988,10,0.212
1185.005064,0.001,0.991182,127,0.21,0.99,10,0.2
1186.007584,0.001,0.988792,127,0.21,0.988,10,0.198
1187.034114,0.001,0.980372,127,0.21,0.983,10,0.204
1188.011136,0.001,0.978818,127,0.21,0.978,10,0.205
1189.004653,0.001,0.975338,127,0.21,0.976,10,0.191
1190.00505,0.001,0.968302,127,0.21,0.971,10,0.193
1191.002203,0.001,0.960256,127,0.21,0.966,10,0.205
1192.02188,0.001,0.957298,127,0.21,0.96,10,0.204
1193.026716,0.001,0.956263,127,0.21,0.958,10,0.208
1194.037531,0.001,0.958599,127,0.21,0.958,10,0.22
1195.051351,0.001,0.962663,127,0.21,0.961,10,0.221
1196.007979,0.001,0.963396,127,0.21,0.961,10,0.2
1197.010757,0.001,0.965927,127,0.21,0.964,10,0.226
1198.003441,0.001,0.973876,127,0.21,0.972,10,0.237
1199.004654,0.001,0.978913,127,0.21,0.978,10,0.211
1200.005571,0.001,0.979485,127,0.21,0.978,10,0.216
1201.003881,0.001,0.980443,127,0.21,0.983,10,0.213
1202.013892,0.001,0.982004,127,0.21,0.983,10,0.218
1203.004376,0.001,0.982125,127,0.21,0.983,10,0.2
1204.005443,0.001,0.978649,127,0.21,0.98,10,0.188
1205.007644,0.001,0.970969,127,0.21,0.976,10,0.201
1206.009513,0.001,0.969768,127,0.21,0.973,10,0.214
1207.00747,0.001,0.968281,127,0.21,0.973,10,0.196
1208.006796,0.001,0.96602,127,0.21,0.967,10,0.212
1209.003125,0.001,0.965943,127,0.21,0.965,10,0.216
1210.003998,0.001,0.967026,127,0.21,0.967,10,0.212
1211.00482,0.001,0.968346,127,0.21,0.965,10,0.216
1212.004609,0.001,0.968099,127,0.21,0.966,10,0.207
1213.004677,0.001,0.965448,127,0.21,0.965,10,0.208
1214.057563,0.001,0.965473,127,0.21,0.965,10,0.209
1215.055284,0.001,0.962569,127,0.21,0.963,10,0.206
1216.06906,0.001,0.958042,127,0.21,0.96,10,0.202
1217.251763,0.001,0.953328,127,0.21,0.955,10,0.199
1218.005385,0.001,0.948934,127,0.21,0.95,10,0.197
1219.004388,0.001,0.944279,127,0.21,0.945,10,0.199
1220.005756,0.001,0.941997,127,0.21,0.944,10,0.213
1221.00428,0.001,0.939001,127,0.21,0.939,10,0.211
1222.004524,0.001,0.938373,127,0.21,0.94,10,0.201
1223.005227,0.001,0.940073,127,0.21,0.939,10,0.218
1224.004594,0.001,0.943668,127,0.21,0.94,10,0.228
1225.006282,0.001,0.948899,127,0.21,0.945,10,0.206
1226.005597,0.001,0.948767,127,0.21,0.946,10,0.207
1227.00447,0.001,0.946734,127,0.21,0.947,10,0.202
1228.005682,0.001,0.944312,127,0.21,0.945,10,0.198
1229.014541,0.001,0.941314,127,0.21,0.942,10,0.205
1230.033715,0.001,0.938211,127,0.21,0.94,10,0.193
1231.021847,0.001,0.931863,127,0.21,0.934,10,0.193
1232.019477,0.001,0.930716,127,0.21,0.932,10,0.208
1233.032951,0.001,0.930357,127,0.21,0.932,10,0.219
1234.02212,0.001,0.929043,127,0.21,0.928,10,0.217
1235.005804,0.001,0.928685,127,0.21,0.928,10,0.208
1236.009737,0.001,0.926174,127,0.21,0.926,10,0.203
1237.005931,0.001,0.924019,127,0.21,0.923,10,0.219
1238.00854,0.001,0.925091,127,0.21,0.923,10,0.205
1239.008818,0.001,0.927602,127,0.21,0.925,10,0.21
1240.004388,0.001,0.928398,127,0.21,0.925,10,0.201
1241.0043,0.001,0.925108,127,0.21,0.923,10,0.211
1242.004709,0.001,0.92542,127,0.21,0.926,10,0.223
1243.006767,0.001,0.926541,127,0.21,0.926,10,0.212
1244.004898,0.001,0.925392,127,0.21,0.927,10,0.231
1245.00561,0.001,0.930431,127,0.21,0.927,10,0.207
1246.0066,0.001,0.931034,127,0.21,0.929,10,0.202
1247.007591,0.001,0.93142,127,0.21,0.929,10,0.218
1248.007948,0.001,0.932752,127,0.21,0.928,10,0.215
1249.00767,0.001,0.936101,127,0.21,0.932,10,0.214
1250.007039,0.001,0.937903,127,0.21,0.934,10,0.217
1251.005011,0.001,0.938028,127,0.21,0.934,10,0.214
1252.00403,0.001,0.939467,127,0.21,0.935,10,0.206
1253.005018,0.001,0.939936,127,0.21,0.935,10,0.213
1254.005156,0.001,0.939705,127,0.21,0.939,10,0.218
1255.00494,0.001,0.943794,127,0.21,0.941,11,0.22
1256.011231,0.001,0.950576,127,0.21,0.947,11,0.236
1257.013086,0.001,0.958506,127,0.21,0.953,11,0.238
1258.004327,0.001,0.965805,127,0.21,0.959,11,0.212
1259.007263,0.001,0.971305,127,0.21,0.966,11,0.226
1260.004847,0.001,0.975636,127,0.21,0.97,11,0.225
1261.003724,0.001,0.979109,127,0.21,0.977,11,0.219
1262.006284,0.001,0.981635,127,0.21,0.98,11,0.208
1263.00583,0.001,0.97996,127,0.21,0.982,11,0.211
1264.009594,0.001,0.978403,127,0.21,0.978,11,0.194
1265.009918,0.001,0.974801,127,0.21,0.973,11,0.211
1266.012015,0.001,0.971536,127,0.21,0.972,11,0.191
1267.00595,0.001,0.973536,127,0.21,0.976,11,0.194
1268.007047,0.001,0.971611,127,0.21,0.973,11,0.211
1269.00586,0.001,0.969508,127,0.21,0.973,11,0.203
1270.004483,0.001,0.968432,127,0.21,0.973,11,0.218
1271.006367,0.001,0.967229,127,0.21,0.969,11,0.222
1272.015097,0.001,0.968875,127,0.21,0.969,11,0.208
1273.026912,0.001,0.968753,127,0.21,0.969,11,0.2
1274.054099,0.001,0.967523,127,0.21,0.97,11,0.216
1275.055913,0.001,0.9686,127,0.21,0.969,11,0.217
1276.243445,0.001,0.972494,127,0.21,0.972,11,0.211
1277.088345,0.001,0.974052,127,0.21,0.971,11,0.222
1278.004492,0.001,0.978298,127,0.21,0.972,11,0.208
1279.006329,0.001,0.981059,127,0.21,0.977,11,0.221
1280.004989,0.001,0.983346,127,0.21,0.977,11,0.218
1281.005455,0.001,0.985638,127,0.21,0.98,11,0.202
1282.005579,0.001,0.982156,127,0.21,0.98,11,0.207
1283.018111,0.001,0.978431,127,0.21,0.978,11,0.208
1284.004912,0.001,0.976227,127,0.21,0.978,11,0.199
1285.00831,0.001,0.971912,127,0.21,0.972,11,0.204
1286.009158,0.001,0.968073,127,0.21,0.966,11,0.197
1287.007284,0.001,0.962223,127,0.21,0.964,11,0.209
1288.004745,0.001,0.961755,127,0.21,0.963,11,0.207
1289.005043,0.001,0.959848,127,0.21,0.96,11,0.194
1290.006122,0.001,0.956807,127,0.21,0.959,11,0.215
1291.011997,0.001,0.954488,127,0.21,0.955,11,0.216
1292.00799,0.001,0.956133,127,0.21,0.958,11,0.212
1293.009684,0.001,0.958653,127,0.21,0.959,11,0.221
1294.008234,0.001,0.95949,127,0.21,0.959,11,0.216
1295.010009,0.001,0.960935,127,0.21,0.96,11,0.206
1296.008089,0.001,0.963095,127,0.21,0.961,11,0.216
1297.01289,0.001,0.966631,127,0.21,0.966,11,0.212
1298.007276,0.001,0.96868,127,0.21,0.967,11,0.209
1299.005917,0.001,0.970014,127,0.21,0.971,11,0.222
1300.005398,0.001,0.971551,127,0.21,0.969,11,0.209
1301.008002,0.001,0.973109,127,0.21,0.972,11,0.215
1302.006657,0.001,0.972881,127,0.21,0.972,11,0.214
1303.00528,0.001,0.974884,127,0.21,0.975,11,0.207
1304.00596,0.001,0.977051,127,0.21,0.975,11,0.213
1305.005095,0.001,0.978607,127,0.21,0.978,11,0.21
1306.051879,0.001,0.980367,127,0.21,0.978,11,0.204
1307.018325,0.001,0.976999,127,0.21,0.977,11,0.2
1308.007279,0.001,0.989076,127,0.21,0.986,11,0.195
1309.006822,0.001,0.983701,127,0.21,0.983,11,0.202
1310.006156,0.001,0.978419,127,0.21,0.978,11,0.197
1311.006945,0.001,0.974934,127,0.21,0.973,11,0.196
1312.016629,0.001,0.96888,127,0.21,0.972,11,0.212
1313.022736,0.001,0.968159,127,0.21,0.965,11,0.205
1314.017767,0.001,0.965392,127,0.21,0.967,11,0.212
1315.044001,0.001,0.962641,127,0.21,0.96,11,0.206
1316.007015,0.001,0.956623,127,0.21,0.96,11,0.205
1317.053018,0.001,0.953745,127,0.21,0.953,11,0.183
1318.05312,0.001,0.951512,127,0.21,0.951,11,0.186
1319.006596,0.001,0.943985,127,0.21,0.95,11,0.206
1320.009669,0.001,0.941113,127,0.21,0.944,11,0.186
1321.009659,0.001,0.938955,127,0.21,0.94,11,0.209
1322.009377,0.001,0.931124,127,0.21,0.936,11,0.199
1323.008023,0.001,0.925832,127,0.21,0.932,11,0.191
1324.008884,0.001,0.921156,127,0.21,0.927,11,0.187
1325.009362,0.001,0.909816,127,0.21,0.919,11,0.187
1326.009589,0.001,0.903224,127,0.21,0.909,11,0.201
1327.01333,0.001,0.897107,127,0.21,0.9,11,0.194
1328.008331,0.001,0.892236,127,0.21,0.896,11,0.217
1329.007726,0.001,0.893673,127,0.21,0.894,11,0.218
